"video_id","title","channel","channel_id","url","duration_seconds","view_count"
"YxCDvw960lE","Killeen Texas Real Estate PRICE CUTS: First-Time Buyers, Here’s Your Advantage! | Central Texas","LIVING IN CENTRAL TEXAS","UCvyNP3_ZgVLciAIev5t2Gog","https://www.youtube.com/watch?v=YxCDvw960lE",474.0,81
"Z-Bzxha-hG0","Central Texas Home Pricing: What Most Agents Never Show You","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=Z-Bzxha-hG0",887.0,108
"Z-Q8zFDp9EY","DIRT-CHEAP TEXAS FARMHOUSES with LAND 🌾 Hidden Real Estate Treasures!","American Farmhouse Deals","UCeB9_pbehTn_bezVAD66JxA","https://www.youtube.com/watch?v=Z-Q8zFDp9EY",666.0,6825
"Z5i70M0CS1I","Harker Heights TX | Home for rent","RE/MAX RedZone","UCPxhdKZSM8qOMNOUG5Ee6VA","https://www.youtube.com/watch?v=Z5i70M0CS1I",481.0,113
"ZEoUKKrVhl0","Yowell Ranch, Killeen, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=ZEoUKKrVhl0",68.0,846
"ZHorotwPvVQ","TOP 11 New Construction Communities in Central Texas For 2026","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=ZHorotwPvVQ",2584.0,
"ZViZsadzkaE","4 Huge REASONS Why People Are RETIRING To Killeen Texas in 2025!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=ZViZsadzkaE",556.0,598
"ZXyf_bGAVY8","Temple TX Long Term Rental  | $150K | Buy & Hold Strategy Breakdown","Invest Central Texas","UCKuVz8ytHECKEAyRacDpm1g","https://www.youtube.com/watch?v=ZXyf_bGAVY8",265.0,22
"ZaKK1fG6aA4","The REAL Cost of LIVIING in Killeen Texas 2026! [What You Need To Know!]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=ZaKK1fG6aA4",861.0,696
"ZdKKZ8RRy4M","Cost of Living in Temple TX (2026) — What You'll Actually Pay","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=ZdKKZ8RRy4M",704.0,311
"Ze8rzA5W27c","Meet Your Trusted Central Texas Real Estate Experts","Living in Killeen, Texas","UCDIP1w5u5dk_rVd1pXRgM9g","https://www.youtube.com/watch?v=Ze8rzA5W27c",182.0,11
"ZgWBfwQNsLY","Texas Veteran Benefits 2026 | Housing, Taxes, Education & More","LIVING IN DALLAS TEXAS","UCYciB9Xe2tbFVlPMF6IwNCA","https://www.youtube.com/watch?v=ZgWBfwQNsLY",1253.0,2716
"ZgWFCOxUNEw","Local Housing Market- What you should know","i35Group at Keller Williams","UClqYZw4Suu5WVPGFlm8Tgeg","https://www.youtube.com/watch?v=ZgWFCOxUNEw",171.0,11
"ZjsDbMBTN3M","Harker Heights Heathy Homes","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=ZjsDbMBTN3M",108.0,38
"Zk0oepDu7gk","Belton Texas Home Remodel: High-End Carpet Installation Walkthrough","NXT Construction","UC1OZFi9VxpUz2UqUujGPJPQ","https://www.youtube.com/watch?v=Zk0oepDu7gk",120.0,39653
"ZlZAfPIFOlo","I Bought the Cheapest House I Could Find To Remodel! [#1]","MattBangsWood","UCxZgPuWYXhKfSQha2K_ty0A","https://www.youtube.com/watch?v=ZlZAfPIFOlo",1227.0,1985489
"Znb-ss4w5hw","Houses For Rent - Harker Heights, Texas","John Reider Properties","UCGhBS7DKFyz9F54RfrBucQw","https://www.youtube.com/watch?v=Znb-ss4w5hw",59.0,44
"ZyYCU-O4L10","🏡 PRICE IMPROVEMENT | 1107 Mourning Dove Trail — Copperas Cove, TX","People 1st Realty LLC—Gloria Watson","UCJn5yVbactAJ84qeDb22Htg","https://www.youtube.com/watch?v=ZyYCU-O4L10",82.0,92
"_1QVP0-nEgM","🏆 Best Wall Mount Range Hoods 2025 – Expert Picks & Reviews!","Best Productly","UCnjdZX9Xubz3VKucEuXmk4A","https://www.youtube.com/watch?v=_1QVP0-nEgM",550.0,575
"_3YZg0gQqsM","Why You Should NOT Move to Waco, Tx (Unless You Love This!)","Enoch Coronado, Waco Realtor","UCu8Kwhv6rG-Ia00_ceNKRFg","https://www.youtube.com/watch?v=_3YZg0gQqsM",355.0,1557
"_5n48Caly4k","Message me to take a tour of this harker heights home! #home #harkerheights #realtor #realestate","Realtor Kim Van Riper","UC2Z_q337M9CrJhJ9AuCaueQ","https://www.youtube.com/watch?v=_5n48Caly4k",76.0,2
"_9uGSZMQ67w","Duran Homes Inc. Copperas Cove TX 76522-6198","Small Business Spotlight","UCt2a0upI2vGv9eujBjoLPNA","https://www.youtube.com/watch?v=_9uGSZMQ67w",33.0,130
"_JWxEmOlKHQ","Real estate for sale in Copperas Cove Texas - MLS# 170915","robertanderson179","UC568W0XPhpSA8R3X1OBp5Pg","https://www.youtube.com/watch?v=_JWxEmOlKHQ",154.0,80
"_Mduh-OKl9M","Dawg Tales: Selling Bonds","Copperas Cove ISD","UCleAn4_PLwAZn_wxV4uRv_Q","https://www.youtube.com/watch?v=_Mduh-OKl9M",62.0,21
"_NMoOL8ufuw","1952 Rosson Street | Nolanville Texas | 4 Bedrooms | 2 Bathrooms | 1,568 SF","Alberto Lopez Realtor","UCMDuSkrGqJn-qnLynaC60jQ","https://www.youtube.com/watch?v=_NMoOL8ufuw",215.0,77
"_SqlWuqNYno","Multiple homes targeted in Friday theft incident, police seek suspect identification","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=_SqlWuqNYno",19.0,97
"_T244l-Vtn4","Newly Built Homes In Copperas Cove, TX","Duplexes in Killeen Texas","UCC_f7viNGfRPH0gSnTsHlFw","https://www.youtube.com/watch?v=_T244l-Vtn4",78.0,322
"_T7Wpg7A_xw","This tiny NYC apartment goes for $650 a month!","CALEB SIMPSON","UCOrE6g6E4HwdUWaZeITOAaQ","https://www.youtube.com/watch?v=_T7Wpg7A_xw",359.0,28992411
"_WMmxG22zLU","The BEST areas to Move to in Texas (From a Native Texan)","Living in Lubbock Texas - Andrew Baxter","UCMCO9UDuVG6DlhfgeCP8IoA","https://www.youtube.com/watch?v=_WMmxG22zLU",611.0,306524
"_bz2VMZb7rA","Harker Heights Chamber of Commerce 2025 Ambassador of the Year Trisha Stutz","Harker Heights Chamber","UCNB5t2i3Gs25SdzfF9C6DCg","https://www.youtube.com/watch?v=_bz2VMZb7rA",202.0,13
"_nBa5D2nUVE","3 Bedroom | 4.5 Baths | 5580 Square Feet | Homes For Sale | Belton TX","Realtor Andrew Morin","UCjJiNRfli0gqw-1_Fawhy2w","https://www.youtube.com/watch?v=_nBa5D2nUVE",162.0,40
"_nWPbSv2BAM","Turkey Creek, Copperas Cove, TX - By Brian E Adams, Realtor with StarPointe Realty","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=_nWPbSv2BAM",71.0,219
"_oyglmCKSx0","EXCLUSIVE DRIVE Through Central Texas Town EVERYONE Wants to Move to [BELTON TX Neighborhood Tour]","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=_oyglmCKSx0",1916.0,209
"_riLcTOqx6o","710 Blue Stem Drive","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=_riLcTOqx6o",40.0,0
"_rnNh7btatc","Homes for Sale - 507 Judy Lane, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=_rnNh7btatc",63.0,0
"_z_0TK3zBhg","Red Zone: Harker Heights vs. Royse City","25 News KXXV","UCOE42duvEjXG48b6BtOFBGA","https://www.youtube.com/watch?v=_z_0TK3zBhg",62.0,1169
"a0fjcB9yCSc","Spacious $229K Home in Temple TX – 3 Beds, 1,700+ Sq Ft, Move-In Ready!","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=a0fjcB9yCSc",320.0,45
"a0gs1bxoJLw","New construction Belton, TX","Harol Egans, Realtor","UC-1bxoXAz9cJzzAxUwtz3oA","https://www.youtube.com/watch?v=a0gs1bxoJLw",60.0,7
"a2JxDOa8PhE","Homes for Sale - Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=a2JxDOa8PhE",118.0,7
"a4udAbgmHPg","How many people live in Harker Heights, TX?","Geography Trivia","UCKO3KtgsdPFXaHMPuRCvEkw","https://www.youtube.com/watch?v=a4udAbgmHPg",308.0,33
"a5eZqTisyww","Harker Heights Homes for Rent 4BA/3BA by Harker Heights Property Management","John Reider Properties","UChfEhOd71uTgQaZPyy7rN-w","https://www.youtube.com/watch?v=a5eZqTisyww",788.0,1402
"a8pLWGBPUUg","2x NBA Champion Lamar Odom filming reality TV show in Killeen | Texas Today on 6+","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=a8pLWGBPUUg",355.0,1353
"aBoLn9PvN5Q","Garage Conversion/Remodel in Copperas Cove, Texas by Gill Construction Solutions","Gill Construction Solutions LLC","UCQJqwK-CKxkagxUS_aduKKw","https://www.youtube.com/watch?v=aBoLn9PvN5Q",68.0,50
"aDqhQ4QLa0Q","We renovated a 50 year old home in Harker Heights, Texas","HA Homes","UC_dwb-u6pCn7jATz30x_O7A","https://www.youtube.com/watch?v=aDqhQ4QLa0Q",353.0,74
"aEHGqAPOW_w","Is Killeen In A Buyer's Market?","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=aEHGqAPOW_w",350.0,32
"aF59kJsQbG0","What Size Inverter Do I Need? - How to Choose the Right Size Inverter | Accelerate Auto Electrics","Accelerate Off-Grid Touring","UCt4lYql4gj3u0qoAc56zlfQ","https://www.youtube.com/watch?v=aF59kJsQbG0",243.0,389577
"aFxx-dgc5uA","Austin Real Estate Market Update 2026 | Is the Market Finally Recovering?  Temple TX Investment Boom","rennerrealty","UCatgc79aqbQYQQkpNVXfb3A","https://www.youtube.com/watch?v=aFxx-dgc5uA",1251.0,40
"aGlKrBNhNPQ","My Neighbor in Nolanville, TX?   Is this YOUR neighborhood? Gill Construction Solutions, Killeen TX","Gill Construction Solutions LLC","UCQJqwK-CKxkagxUS_aduKKw","https://www.youtube.com/watch?v=aGlKrBNhNPQ",13.0,15
"aIRS2yiiICg","Don’t Lose Hope — Buying a Home in Central Texas Isn’t Impossible 2026","Twins Realty Team","UCiDEHqXl4HEWQZ4mZ1nsbtQ","https://www.youtube.com/watch?v=aIRS2yiiICg",675.0,83
"aKfDxSOFC4U","Killeen/Harker Heights Texas Real Estate For Sale: 107 W Deer Horn, Harker Heights, TX","Christopher Hoskins","UC9FQ6bnzbqF7wp85NqQA10A","https://www.youtube.com/watch?v=aKfDxSOFC4U",131.0,99
"aMCLClWvhqA","Harker Heights celebrates Frost Fest and final Farmers Market","Killeen Daily Herald","UCmFqrjad9goZEuZ0OLzz-lg","https://www.youtube.com/watch?v=aMCLClWvhqA",30.0,17
"aMaf5f9qst0","For Sale:  5006 Lakeshore Dr, Killeen, TX","Jose Segarra","UCdtOg2fosPf85MtOczEXK4A","https://www.youtube.com/watch?v=aMaf5f9qst0",78.0,669
"aNUGFnffJ6A","Nolanville Texas New Home Community","John Sanders","UCPbTQjfJhPIGbWWf-fT4Arw","https://www.youtube.com/watch?v=aNUGFnffJ6A",16.0,58
"aPxVSCfoYnU","Omarion Ft. Chris Brown & Jhene Aiko - Post To Be (Official Music Video)","Omarion","UC0t3ejibUQ91s12D4NAaU7A","https://www.youtube.com/watch?v=aPxVSCfoYnU",227.0,930290189
"aVJRua6Nmxs","‘One of our best’: CTC Police Academy instructors praise fallen officer Elijah Garretson","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=aVJRua6Nmxs",165.0,227
"aXfxsVFD_eo","Where KILLEEN Texas Home Prices are DROPPING the MOST??!","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=aXfxsVFD_eo",712.0,491
"aa7B3fUgPKM","Nolanville Texas New Construction","Nestled With Whitney","UCKC2Qfjps_rzW0-lUQIP7KA","https://www.youtube.com/watch?v=aa7B3fUgPKM",381.0,190
"afmbVj39PF4","Homes for Sale - 2630 Big Divide Road, Copperas Cove, TX","Robert Herrings Jr","UCGEXUfJdSCBPtgWeF8Dl4lw","https://www.youtube.com/watch?v=afmbVj39PF4",47.0,19
"ag1pY3-zfHc","How to Sell Your Fort Hood Home - The Ultimate Guide","Hood Homes Blog: Brian E Adams","UC3Wl4C9al_GLLFSe5nBSg6A","https://www.youtube.com/watch?v=ag1pY3-zfHc",85.0,27
"ahwZWCI57cY","Homes for Sale - 1417 Linda Lane, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=ahwZWCI57cY",63.0,0
"aoiyzrB3Vqo","Ricky Dr. Covered Patio Project","Gill Construction Solutions LLC","UCQJqwK-CKxkagxUS_aduKKw","https://www.youtube.com/watch?v=aoiyzrB3Vqo",304.0,63
"aoj_5L4z7EE","Tour This MASSIVE Home In Temple TX Top Community - Huge Price Reduction! [Wildflower Country Club]","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=aoj_5L4z7EE",299.0,629
"apo253PC9VM","How to Make the Most of the 2026 TABA Parade of Homes | Temple, Belton & Bell County TX","Home in Texas Team","UCH_q3yrfScCGPYzSr9VVwGQ","https://www.youtube.com/watch?v=apo253PC9VM",505.0,85
"av0HyYus6yM","Overview | Mitchell Farm | Neighborhood in Killeen, TX","Elizabeth Thomas - Fort Hood Homes Group","UCfDOrNekvd28MKc_S897MsQ","https://www.youtube.com/watch?v=av0HyYus6yM",52.0,19
"av1pNk-6iRQ","Jimmy Clark Homes Model Home Tour | Copperas Cove, TX","Jimmy Clark Homes","UCFH8kizFSAK8n2F8Rj_kKUw","https://www.youtube.com/watch?v=av1pNk-6iRQ",56.0,232383
"b3QYxEv5QLY","Temple, Texas - City Tour & Drive Thru","Brit Trips","UCvT8WqTIwUpLFtU6jZCAsDg","https://www.youtube.com/watch?v=b3QYxEv5QLY",424.0,13190
"b6JDnDqycMY","Salado TX vs Temple TX: Where Does Your Money Go Further?!","Mallory Anthony","UCwoQakQVf2m8hfitYnymb5w","https://www.youtube.com/watch?v=b6JDnDqycMY",147.0,103
"b6VmZT7Qgus","Inside A $1.1 MILLION Belton Texas Home | Luxury Listing in Belton Texas | Central Texas Gem","Living in Central Texas","UCqo6EaV9o6bFg4szBL8RYEw","https://www.youtube.com/watch?v=b6VmZT7Qgus",414.0,330
"b8tjC9l_BaI","Welcome to the St. Nicholas Market!","St. Nicholas Market","UCw8jaAYt_SjHGEPkC-YSfuw","https://www.youtube.com/watch?v=b8tjC9l_BaI",70.0,4
"bI4-R7tWECU","New construction Temple TX","James ""Jim"" Garvey EXP Realty","UCMfrI9m3oMyJsWco8Fq05Uw","https://www.youtube.com/watch?v=bI4-R7tWECU",139.0,429
"bPLxTJDFLYs","811 Cathedral Harker Heights Inside pt2","Lorena Bass","UCeQ8pAPVDjObUXtd0p-_JVA","https://www.youtube.com/watch?v=bPLxTJDFLYs",216.0,21
"bPkClth0aNw","Military Matters: Military family left living in hotels after black mold found in Ft. Hood housing","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=bPkClth0aNw",65.0,515
"bSbrwWWiKWs","Spacious 2,157 Sq Ft Lennar Hendrix Home Tour | Clayton Ranch, Copperas Cove, Texas","John Hayes","UCeZysVNyhl-JqrqesQjcqPg","https://www.youtube.com/watch?v=bSbrwWWiKWs",639.0,153
"bW7Maf2iByQ","BigXthaPlug, Ro$ama, MurdaGang PB, Yung Hood - 6IXER PARTY (feat. Snoop Dogg) [Official Music Video]","BigXthaPlug and 3 more",,"https://www.youtube.com/watch?v=bW7Maf2iByQ",278.0,2381035
"bWTupT29qG8","Storms destroys store, damage several others at Bell County Flea Market in Belton","KWTX News10","UCYedMp8lKCCw9y0Qe3J9huQ","https://www.youtube.com/watch?v=bWTupT29qG8",123.0,586
"bZBzJren_cc","Inside AFFORDABLE Homes In Katy Texas NEWEST Master Planned Community!","Living In Houston Texas","UCbY6c6e7hTW91RMV3HBG-wA","https://www.youtube.com/watch?v=bZBzJren_cc",2465.0,43303
"baOw49T5XzA","TOUR INSIDE A SPECTACULAR LUXURY HOUSE ON ACREAGE FOR ONLY $1.4M","Marcus Rankin","UCPZZfn9AzEVX4fcc3G6mvdA","https://www.youtube.com/watch?v=baOw49T5XzA",1584.0,339028
"bbnqLmOKj5g","Moving To Killeen/Market Update May 2021!! Ft. Hood (Ft. Cavazos)","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=bbnqLmOKj5g",445.0,1215
"bgkeOTR5pIQ","New homes Killeen TX #killeen","D'Andra Texas Realtor","UCEHEBx_wXLpEbVMPbB1_jgw","https://www.youtube.com/watch?v=bgkeOTR5pIQ",33.0,88
"bitY2NU4bXY","New Construction Belton, Texas","Nestled With Whitney","UCKC2Qfjps_rzW0-lUQIP7KA","https://www.youtube.com/watch?v=bitY2NU4bXY",292.0,192
"bjxT0wC5HhA","Forthood Real Estate Agent: 3 Things Every Homebuyer Should Budget for","The Myles Group | Keller Williams Northwest Austin","UC_ijOhQ7aWRH6GqL1a-G5Dg","https://www.youtube.com/watch?v=bjxT0wC5HhA",80.0,15
"brkQJbB4UrM","Fort Hood Market Report | August 2025 | Buyer’s Market?","Killeen to Austin Living – with Darren Saint-Surin","UCoSJo2-rE7ddishWTzj9sAA","https://www.youtube.com/watch?v=brkQJbB4UrM",496.0,20
"bt8W8JSqJbA","905 Ballard Drive, Copperas Cove, TX 76522 - Your Home Sold Guaranteed Realty 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=bt8W8JSqJbA",97.0,32
"buCIekV6QSs","Discover Temple, TX SUMMER 2025","City of Temple","UCkvCs2ab8fk3QeYOHsKtNZg","https://www.youtube.com/watch?v=buCIekV6QSs",30.0,379
"cAxYKEcYGiE","Should You Move to Temple Texas? (2026 Honest Review: Cost, Crime & More)","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=cAxYKEcYGiE",548.0,1156
"cNoxGcgbJGw","Homes for Sale - 405 N 10th Street, Temple, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=cNoxGcgbJGw",53.0,8
"cQzNXV9Y7NM","Hillside Village Temple TX: New Construction with the LOWEST Tax Rate in Town","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=cQzNXV9Y7NM",474.0,145
"cUS2NMJqL8c","Discover Affordable Luxury™ in Nolanville, Texas. - ""Bad vibes don't go with my quartz countertops.""","Jessica Doree, TX Premier Realty - TX LIC REALTOR®","UCr69-cf-6VLWlDIyi71v13g","https://www.youtube.com/watch?v=cUS2NMJqL8c",61.0,33
"cW9f9fU7-qs","2319 Pintail Loop, Copperas Cove, TX 76522 - Your Home Sold Guaranteed Realty 254.449.8881","Shelly Salas - Your Home Sold Guaranteed","UCKVWHDP86oKOt6yZOH4lMEA","https://www.youtube.com/watch?v=cW9f9fU7-qs",131.0,4
"cYHvy6L8xLw","New Construction on 1 acre lots in Leander, TX - Central Texas - Scott Felder Homes, Leander Estates","Seth Koppel","UCIa1jPxpvuIk5tf3Hcy7orQ","https://www.youtube.com/watch?v=cYHvy6L8xLw",2295.0,1598
"ca1qPMVJnrU","Zillow’s 2026 Forecast Is BAD NEWS for Texas Homeowners!","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=ca1qPMVJnrU",831.0,877
"chQVhuqygPw","2117 Mercer St Nolanville, Texas 76559","Yvette Hernandez","UCU-tujXBZETZR8nsotD9zEg","https://www.youtube.com/watch?v=chQVhuqygPw",225.0,7
"ci3lgZc-h4k","Ogletree Gap- Copperas Cove Texas","Texas with The Dom","UC8daDIfp40tiYuFvVZcufKg","https://www.youtube.com/watch?v=ci3lgZc-h4k",536.0,139
"cllprne_kgA","Temple TX Housing Market Update | November 2025 Trends & Home Prices","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=cllprne_kgA",468.0,54
"cmkqV5CiYR0","Homes for Sale - 1209 Jester Court, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=cmkqV5CiYR0",64.0,1
"cnIkOqBLxfY","Stunning Lakeside Estate in Belton TX | 11105 Highview Dr Tour","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=cnIkOqBLxfY",53.0,33
"cnmHOMiOrwI","🏡 Tri Pointe Homes Model Tour | New Construction in Lariat – Liberty Hill, TX (2025)","Liberty Hill Real Estate by F6 Real Estate","UC8DHBIfgDx4i-1BxDT7kAyg","https://www.youtube.com/watch?v=cnmHOMiOrwI",133.0,142
"cr4_SAxrnWI","Rental Houses in Fort Hood, TX","Rene Smith","UC2e1rLtXKdvScOHqvyXQ2Yg","https://www.youtube.com/watch?v=cr4_SAxrnWI",77.0,35
"cvcIDaPRk7I","Temple, TX Real Estate Market Update (April 2023)","George Cass - Texas REALTOR®","UC5v4flYtIbs8z1ZQ-d-nGXw","https://www.youtube.com/watch?v=cvcIDaPRk7I",239.0,53
"d0QcLvKdEes","Inside Florida's Richest Town (Palm Beach)","RocaNews","UClGVMvGjakjZHH_TmnbxYlQ","https://www.youtube.com/watch?v=d0QcLvKdEes",1104.0,1980959
"d339Sk5uGc4","Copperas Cove approves new street fee for residents and businesses","KCENNews","UCjq9ElqnV7Df6NLb4oDHKqQ","https://www.youtube.com/watch?v=d339Sk5uGc4",124.0,50
"d6hNAA2xSqU","New Construction Duplex Neighborhood For Sale Killeen TX","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=d6hNAA2xSqU",273.0,1037
"d6s6v5RI7mY","Teacher placed on leave after Native American student records incident | APTN News","APTN News","UCA-IcIBtmwCirNr1f-n_SRA","https://www.youtube.com/watch?v=d6s6v5RI7mY",56.0,5610428
"d88m88naoKs","15 Reasons You’re Gonna Love Killeen, Texas {PCS to Fort Hood}","Stephen Harris - Selling Central Texas ","UCJs_jBKFIBm0o4HZg1mLMKQ","https://www.youtube.com/watch?v=d88m88naoKs",739.0,1644
"d90eK5y2Vk4","Belton Texas: The Good, The Bad & The Ugly of Living Here","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=d90eK5y2Vk4",902.0,927
"dA2brD5riQU","Our Town: Helping Heroes in Copperas Cove","KWKT FOX44","UCzsavUS_jn2fXbc9yHkFCfA","https://www.youtube.com/watch?v=dA2brD5riQU",71.0,11
"dArso6Opiec","🏡 Full Home Tour | 2221 Sparrow Drive, Killeen TX | 4 Bed 2.5 Bath House Near Fort Hood","Mallory Anthony","UCwoQakQVf2m8hfitYnymb5w","https://www.youtube.com/watch?v=dArso6Opiec",191.0,69
"dERjhgNQLKk","Thinking about moving to CopperasCove Texas￼","Marilyn Metzger Texas, licensed REALTOR®","UCLAw8EG3OjoCAA2NmW43Tig","https://www.youtube.com/watch?v=dERjhgNQLKk",69.0,35
"dGjB7gjDPHk","Single-Story 4 Bedroom Home Layout Tour | Belton Texas","Nestled With Whitney","UCKC2Qfjps_rzW0-lUQIP7KA","https://www.youtube.com/watch?v=dGjB7gjDPHk",500.0,34
"dM2TcG8B85A","Are We Remodeling In Your Neighborhood?  Gill Construction Solutions - Killeen, Harker Heights TX","Gill Construction Solutions LLC","UCQJqwK-CKxkagxUS_aduKKw","https://www.youtube.com/watch?v=dM2TcG8B85A",21.0,16
"dMVpFXRy1wc","Homes for Sale - 317 Monty Ave, Copperas Cove, TX","Century 21 Premier Realtors","UCZvWg96vLbA3eGHCwnf3RRQ","https://www.youtube.com/watch?v=dMVpFXRy1wc",64.0,5
"dMa5SWdhJtk","Bell County TX Real Estate CMA Property Appraisal | US Home Value","USHomeValue","UCjl2yv6k7V7mTj0C0JTbO6g","https://www.youtube.com/watch?v=dMa5SWdhJtk",199.0,135
"dNclgtSwoAY","What $750,000 Gets You in Temple/Belton TX | Castell Plan by Carothers Homes","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=dNclgtSwoAY",518.0,274
"dQc2p9Mx0nw","Central Texas Housing Market Just TOOK a TURN! [170 Price DROPS in Killeen and Many More!😱]","Moving to Killeen Texas - Brina Gordon","UC1SKo4gUtYWElAGwZSguqpA","https://www.youtube.com/watch?v=dQc2p9Mx0nw",619.0,169
"dQgfkULb3CU","Copperas Cove HS|2025| Myles Keeler","YGC Central Texas","UCGIhNnvKJAx7AGGCvgndBjQ","https://www.youtube.com/watch?v=dQgfkULb3CU",111.0,134
"dWWvf-YP2QI","Warrior's Legacy Nolanville TX |  AFFORDABLE New Homes NEAR Fort Cavazos | Military Living","Military Living in Central Texas","UCijF1zTR7RluBFGicVZU4SA","https://www.youtube.com/watch?v=dWWvf-YP2QI",905.0,379
"d_ZwaLfkRaw","Homes For Sale In Killeen TX","John McLane","UCPS1T4MJhxv6Pv2rQrMDX6Q","https://www.youtube.com/watch?v=d_ZwaLfkRaw",51.0,70
"dakOyzAPfBY","Living in Dawson Ranch & Regatta Oaks | Belton TX Neighborhood Tour & Home Prices (2025 Update)","Home in Texas Team","UCH_q3yrfScCGPYzSr9VVwGQ","https://www.youtube.com/watch?v=dakOyzAPfBY",178.0,54
"de5RrjlgX3U","📊 Temple, TX Real Estate Market Update – October! | What’s Next for Buyers & Investors?","Living In Temple, TX | Taylor Dasch","UCqrLPGPR9eV7QUfK02dwtpQ","https://www.youtube.com/watch?v=de5RrjlgX3U",113.0,30
